Date,people_fully_vaccinated,Percentage,State
2021-04-28,3944952,0.3367551602274085,Ohio
2021-04-29,4032652,0.3442415447390436,Ohio
2021-04-30,4128995,0.35246572652928826,Ohio
2021-05-01,4224226,0.3605949840370136,Ohio
2021-05-02,4309591,0.36788204462807095,Ohio
2021-05-03,4384071,0.37423992283133867,Ohio
2021-05-04,4455053,0.3802991992897751,Ohio
2021-05-05,4532512,0.3869113755484609,Ohio
2021-05-06,4621283,0.3944891844365151,Ohio
2021-05-07,4717408,0.40269475696993495,Ohio
2021-05-08,4811320,0.41071141993751387,Ohio
2021-05-09,4895298,0.4178800812661124,Ohio
2021-05-10,4969393,0.4242050944974647,Ohio
2021-05-11,5041274,0.4303411127994127,Ohio
2021-05-12,5120205,0.4370789442234477,Ohio
2021-05-13,5209877,0.4447336656821401,Ohio
2021-05-14,5305646,0.4529088487869838,Ohio
2021-05-15,5398239,0.4608129172144162,Ohio
2021-05-16,5480965,0.4678747033616171,Ohio
2021-05-17,5554839,0.4741808512454544,Ohio
2021-05-18,5627687,0.4803994161132262,Ohio
2021-05-19,5708007,0.4872558175268468,Ohio
2021-05-20,5798415,0.494973366568214,Ohio
2021-05-21,5893709,0.5031080019804347,Ohio
2021-05-22,5984999,0.5109008416847353,Ohio
2021-05-23,6066611,0.5178675328222901,Ohio
2021-05-24,6140417,0.5241678759838151,Ohio
2021-05-25,6214279,0.5304729995048914,Ohio
2021-05-26,6295898,0.5374402881873901,Ohio
2021-05-27,6386884,0.5452071773684121,Ohio
2021-05-28,6481601,0.5532925580045414,Ohio
2021-05-29,6571620,0.5609769006197395,Ohio
2021-05-30,6652258,0.5678604476465265,Ohio
2021-05-31,6726132,0.5741665955303639,Ohio
2021-06-01,6801037,0.5805607532480835,Ohio
2021-06-02,6883856,0.5876304782066822,Ohio
2021-06-03,6975271,0.5954339883564099,Ohio
2021-06-04,7069326,0.6034628583135574,Ohio
2021-06-05,7158119,0.6110425452000068,Ohio
2021-06-06,7237921,0.6178547282877777,Ohio
2021-06-07,7311987,0.6241772659757909,Ohio
2021-06-08,7387949,0.6306616529800421,Ohio
2021-06-09,7471863,0.6378248510405818,Ohio
2021-06-10,7563565,0.6456528605330101,Ohio
2021-06-11,7656891,0.6536195004524269,Ohio
2021-06-12,7744516,0.6610994826968057,Ohio
2021-06-13,7823616,0.6678517405630581,Ohio
2021-06-14,7897983,0.6741999726836597,Ohio
2021-06-15,7975000,0.6807744182473153,Ohio
2021-06-16,8059899,0.6880216994178205,Ohio
2021-06-17,8151759,0.6958631963532685,Ohio
2021-06-18,8244305,0.7037632526932204,Ohio
2021-06-19,8330827,0.7111490789271507,Ohio
2021-06-20,8409358,0.7178527649258191,Ohio
2021-06-21,8484118,0.7242345449268435,Ohio
2021-06-22,8562175,0.7308977685964523,Ohio
2021-06-23,8647949,0.7382197428849471,Ohio
2021-06-24,8739847,0.7460644836358049,Ohio
2021-06-25,8831577,0.7538948833080088,Ohio
2021-06-26,8917071,0.7611929557987469,Ohio
2021-06-27,8995156,0.7678585696481314,Ohio
2021-06-28,9070390,0.7742808119782152,Ohio
2021-06-29,9149460,0.7810305089375651,Ohio
2021-06-30,9235997,0.7884176156249466,Ohio
2021-07-01,9327824,0.796256295562802,Ohio
2021-07-02,9418716,0.8040151605688628,Ohio
2021-07-03,9503262,0.8112323084014819,Ohio
2021-07-04,9581022,0.8178701790927561,Ohio
2021-07-05,9656795,0.8243384323835214,Ohio
2021-07-06,9736839,0.8311712734536391,Ohio
2021-07-07,9824030,0.8386142079114951,Ohio
2021-07-08,9915690,0.8464386321342598,Ohio
2021-07-09,10005735,0.8541251942021068,Ohio
2021-07-10,10089418,0.8612686732794974,Ohio
2021-07-11,10166964,0.8678882761682004,Ohio
2021-07-12,10243327,0.8744068939613815,Ohio
2021-07-13,10324299,0.8813189524183498,Ohio
2021-07-14,10412035,0.8888084100182678,Ohio
2021-07-15,10503442,0.8966112372594882,Ohio
2021-07-16,10592644,0.9042258378433751,Ohio
2021-07-17,10675551,0.9113030747955544,Ohio
2021-07-18,10752986,0.917913202328718,Ohio
2021-07-19,10829978,0.9244855138032884,Ohio
2021-07-20,10911825,0.931472265378246,Ohio
2021-07-21,11000002,0.9389993683096308,Ohio
2021-07-22,11091083,0.9467743670291772,Ohio
2021-07-23,11179455,0.9543181158554284,Ohio
2021-07-24,11261675,0.9613367080395404,Ohio
2021-07-25,11339094,0.9679454697556896,Ohio
2021-07-26,11416743,0.9745738650914244,Ohio
2021-07-27,11499403,0.9816300172434398,Ohio
2021-07-28,11587921,0.9891862291499496,Ohio
2021-07-29,11678615,0.996928192170454,Ohio
2021-07-30,11766181,1.0044031379645912,Ohio
2021-07-31,11847803,1.0113706827377802,Ohio
2021-08-01,11925290,1.0179852491762416,Ohio
2021-08-02,12003612,1.0246710941901558,Ohio
2021-08-03,12087021,1.0317911836511704,Ohio
2021-08-04,12175786,1.039368480357844,Ohio
2021-08-05,12266042,1.0470730541375721,Ohio
2021-08-06,12352832,1.0544817578064978,Ohio
2021-08-07,12433944,1.0614057671623445,Ohio
2021-08-08,12511576,1.0680327113175012,Ohio
2021-08-09,12590576,1.074776432827412,Ohio
2021-08-10,12674666,1.0819546548751129,Ohio
2021-08-11,12763590,1.08954552438837,Ohio
2021-08-12,12853368,1.0972092943847849,Ohio
2021-08-13,12939421,1.1045550851074728,Ohio
2021-08-14,13020109,1.1114429003124306,Ohio
2021-08-15,13097953,1.1180879415430318,Ohio
2021-08-16,13177627,1.1248891980946851,Ohio
2021-08-17,13262328,1.132119577279634,Ohio
2021-08-18,13351328,1.1397169344237106,Ohio
2021-08-19,13440598,1.1473373397299096,Ohio
2021-08-20,13525958,1.1546239735031498,Ohio
2021-08-21,13606306,1.1614827650965462,Ohio
2021-08-22,13684418,1.1681506837621431,Ohio
2021-08-23,13764755,1.1750085363563416,Ohio
2021-08-24,13849994,1.1822848411384084,Ohio
2021-08-25,13938997,1.1898824543731754,Ohio
2021-08-26,14027739,1.1974577877178905,Ohio
2021-08-27,14112455,1.2046894473562904,Ohio
2021-08-28,14192542,1.211525959059635,Ohio
2021-08-29,14270971,1.2182209379748348,Ohio
2021-08-30,14351950,1.2251335939767471,Ohio
2021-08-31,14437657,1.2324498489064928,Ohio
2021-09-01,14526595,1.2400419135096374,Ohio
2021-09-02,14614797,1.2475711505301077,Ohio
2021-09-03,14698922,1.2547523603025286,Ohio
2021-09-04,14778822,1.2615729090195142,Ohio
2021-09-05,14857607,1.2682982773632905,Ohio
2021-09-06,14939202,1.275263517320267,Ohio
2021-09-07,15025308,1.282613832311816,Ohio
2021-09-08,15114121,1.2901952264695338,Ohio
2021-09-09,15201780,1.2976781110750688,Ohio
2021-09-10,15285369,1.3048135659774982,Ohio
2021-09-11,15365152,1.3116241271575642,Ohio
2021-01-12,19073,0.002759308125875259,Massachusetts
2021-01-13,24789,0.0035862470053123156,Massachusetts
2021-01-15,34885,0.005046844438271819,Massachusetts
2021-01-19,41053,0.0059391745656979505,Massachusetts
2021-01-20,42062,0.006085147506452322,Massachusetts
2021-01-21,46247,0.0066905952339617845,Massachusetts
2021-01-22,51662,0.007473988171707002,Massachusetts
2021-01-23,57869,0.008371960464335729,Massachusetts
2021-01-24,63096,0.009128155272386376,Massachusetts
2021-01-25,64648,0.009352684513269215,Massachusetts
2021-01-26,65761,0.00951370322789718,Massachusetts
2021-01-27,73152,0.010582965869240651,Massachusetts
2021-01-28,83637,0.012099840283323495,Massachusetts
2021-01-29,96373,0.013942368899228036,Massachusetts
2021-01-30,106799,0.015450707730055668,Massachusetts
2021-01-31,116315,0.016827396039489368,Massachusetts
2021-02-01,122652,0.01774417554946009,Massachusetts
2021-02-02,126560,0.018309549436940846,Massachusetts
2021-02-03,126560,0.018309549436940846,Massachusetts
2021-02-04,134311,0.01943089360323137,Massachusetts
2021-02-05,143690,0.020787761999004662,Massachusetts
2021-02-06,153692,0.02223476036711688,Massachusetts
2021-02-07,169148,0.024470793838176914,Massachusetts
2021-02-08,174437,0.025235958242190663,Massachusetts
2021-02-09,181280,0.026225941228892515,Massachusetts
2021-02-10,194968,0.028206196544101482,Massachusetts
2021-02-11,207392,0.030003587838385238,Massachusetts
2021-02-12,218795,0.03165327014108306,Massachusetts
2021-02-13,235910,0.034129312639607425,Massachusetts
2021-02-14,259760,0.03757971366734952,Massachusetts
2021-02-16,280622,0.04059783803803109,Massachusetts
2021-02-17,288309,0.04170992326655325,Massachusetts
2021-02-18,299871,0.04338260824276935,Massachusetts
2021-02-19,326108,0.04717833871509091,Massachusetts
2021-02-20,343624,0.049712394245570175,Massachusetts
2021-02-21,367709,0.05319679293543048,Massachusetts
2021-02-22,382100,0.055278751895188834,Massachusetts
2021-02-23,392631,0.056802281170792675,Massachusetts
2021-02-24,407380,0.058936032313692814,Massachusetts
2021-02-25,424922,0.06147384928764048,Massachusetts
2021-02-26,445006,0.06437941969607537,Massachusetts
2021-02-27,471242,0.0681750054974943,Massachusetts
2021-02-28,496356,0.0718082705461616,Massachusetts
2021-03-01,523119,0.0756800979132669,Massachusetts
2021-03-02,538986,0.07797559112530815,Massachusetts
2021-03-03,557064,0.08059095170306586,Massachusetts
2021-03-04,578386,0.08367562468895756,Massachusetts
2021-03-05,605400,0.08758376445262317,Massachusetts
2021-03-06,636626,0.09210125805816928,Massachusetts
2021-03-07,663148,0.09593821973774057,Massachusetts
2021-03-08,695094,0.1005598763931808,Massachusetts
2021-03-09,706965,0.10227726467830978,Massachusetts
2021-03-10,749328,0.10840595812645394,Massachusetts
2021-03-11,776259,0.1123020902052012,Massachusetts
2021-03-12,811452,0.11739349328148327,Massachusetts
2021-03-13,874031,0.1264468536972096,Massachusetts
2021-03-14,874199,0.12647115840885154,Massachusetts
2021-03-15,904685,0.13088159554645093,Massachusetts
2021-03-16,911506,0.1318683957732949,Massachusetts
2021-03-17,942557,0.13636057197088064,Massachusetts
2021-03-18,969041,0.14019203615615194,Massachusetts
2021-03-19,994623,0.14389300718725045,Massachusetts
2021-03-20,1021600,0.14779579412751873,Massachusetts
2021-03-21,1044985,0.15117892318553755,Massachusetts
2021-03-22,1069066,0.15466274319178733,Massachusetts
2021-03-23,1084737,0.15692988090691296,Massachusetts
2021-03-24,1110288,0.16062636714002987,Massachusetts
2021-03-25,1137413,0.1645505653738875,Massachusetts
2021-03-26,1166923,0.1688198037105193,Massachusetts
2021-03-27,1196939,0.17316224552388226,Massachusetts
2021-03-28,1227553,0.17759120053701838,Massachusetts
2021-03-29,1256616,0.1817957709801743,Massachusetts
2021-03-30,1275456,0.1845213707857366,Massachusetts
2021-03-31,1307031,0.1890893545363008,Massachusetts
2021-04-01,1341408,0.19406270615603624,Massachusetts
2021-04-02,1377011,0.1992134243023969,Massachusetts
2021-04-03,1416618,0.20494340474289088,Massachusetts
2021-04-04,1458104,0.2109452218094279,Massachusetts
2021-04-05,1487084,0.21513778456766547,Massachusetts
2021-04-06,1500461,0.21707304723215629,Massachusetts
2021-04-07,1538460,0.2225703968612201,Massachusetts
2021-04-08,1580322,0.2286266101871463,Massachusetts
2021-04-09,1627036,0.23538476673263656,Massachusetts
2021-04-10,1687323,0.2441065414395333,Massachusetts
2021-04-11,1738537,0.2515157170468618,Massachusetts
2021-04-12,1779448,0.25743434834438617,Massachusetts
2021-04-13,1803735,0.2609479705565779,Massachusetts
2021-04-14,1849210,0.2675268798537088,Massachusetts
2021-04-15,1889434,0.2733461222411259,Massachusetts
2021-04-16,1929659,0.2791655092994456,Massachusetts
2021-04-17,1969883,0.2849847516868627,Massachusetts
2021-04-18,2010108,0.2908041387451825,Massachusetts
2021-04-19,2050332,0.2966233811325996,Massachusetts
2021-04-20,2090557,0.3024427681909193,Massachusetts
2021-04-21,2130781,0.3082620105783364,Massachusetts
2021-04-22,2171006,0.31408139763665616,Massachusetts
2021-04-23,2211230,0.3199006400240733,Massachusetts
2021-04-24,2251455,0.3257200270823929,Massachusetts
2021-04-25,2291679,0.33153926946981005,Massachusetts
2021-04-26,2331904,0.3373586565281298,Massachusetts
2021-04-27,2372128,0.3431778989155469,Massachusetts
2021-04-28,2412353,0.34899728597386664,Massachusetts
2021-04-29,2452577,0.3548165283612837,Massachusetts
2021-04-30,2492802,0.3606359154196035,Massachusetts
2021-05-01,2533026,0.3664551578070206,Massachusetts
2021-05-02,2573251,0.3722745448653403,Massachusetts
2021-05-03,2613475,0.37809378725275744,Massachusetts
2021-05-04,2653700,0.3839131743110772,Massachusetts
2021-05-05,2693924,0.3897324166984943,Massachusetts
2021-05-06,2734149,0.3955518037568139,Massachusetts
2021-05-07,2774373,0.4013710461442311,Massachusetts
2021-05-08,2814597,0.4071902885316482,Massachusetts
2021-05-09,2854822,0.4130096755899679,Massachusetts
2021-05-10,2895046,0.418828917977385,Massachusetts
2021-05-11,2935271,0.4246483050357048,Massachusetts
2021-05-12,2975495,0.4304675474231219,Massachusetts
2021-05-13,3015720,0.4362869344814416,Massachusetts
2021-05-14,3055944,0.4421061768688587,Massachusetts
2021-05-15,3096169,0.4479255639271785,Massachusetts
2021-05-16,3136393,0.4537448063145956,Massachusetts
2021-05-17,3176618,0.4595641933729153,Massachusetts
2021-05-18,3216842,0.4653834357603324,Massachusetts
2021-05-19,3257067,0.4712028228186521,Massachusetts
2021-05-20,3297291,0.4770220652060692,Massachusetts
2021-05-21,3337516,0.482841452264389,Massachusetts
2021-05-22,3377740,0.4886606946518061,Massachusetts
2021-05-23,3417965,0.4944800817101258,Massachusetts
2021-05-24,3458189,0.500299324097543,Massachusetts
2021-05-25,3498414,0.5061187111558626,Massachusetts
2021-05-26,3538638,0.5119379535432798,Massachusetts
2021-05-27,3578863,0.5177573406015995,Massachusetts
2021-05-28,3619087,0.5235765829890165,Massachusetts
2021-05-29,3659312,0.5293959700473363,Massachusetts
2021-05-30,3699536,0.5352152124347535,Massachusetts
2021-05-31,3739761,0.5410345994930732,Massachusetts
2021-06-01,3779985,0.5468538418804902,Massachusetts
2021-06-02,3820209,0.5526730842679074,Massachusetts
2021-06-03,3860434,0.5584924713262271,Massachusetts
2021-06-04,3900658,0.5643117137136442,Massachusetts
2021-06-05,3940883,0.5701311007719639,Massachusetts
2021-06-06,3981107,0.5759503431593811,Massachusetts
2021-06-07,4021332,0.5817697302177007,Massachusetts
2021-06-08,4061556,0.5875889726051179,Massachusetts
2021-06-09,4101781,0.5934083596634376,Massachusetts
2021-06-10,4142005,0.5992276020508547,Massachusetts
2021-06-11,4182230,0.6050469891091744,Massachusetts
2021-06-12,4222454,0.6108662314965916,Massachusetts
2021-06-13,4262679,0.6166856185549113,Massachusetts
2021-06-14,4302903,0.6225048609423284,Massachusetts
2021-06-15,4343128,0.6283242480006481,Massachusetts
2021-06-16,4383352,0.6341434903880653,Massachusetts
2021-06-17,4423577,0.6399628774463849,Massachusetts
2021-06-18,4463801,0.6457821198338021,Massachusetts
2021-06-19,4504026,0.6516015068921218,Massachusetts
2021-06-20,4544250,0.6574207492795389,Massachusetts
2021-06-21,4584475,0.6632401363378586,Massachusetts
2021-06-22,4624699,0.6690593787252758,Massachusetts
2021-06-23,4664924,0.6748787657835955,Massachusetts
2021-06-24,4705148,0.6806980081710126,Massachusetts
2021-06-25,4745372,0.6865172505584297,Massachusetts
2021-06-26,4785597,0.6923366376167495,Massachusetts
2021-06-27,4825821,0.6981558800041665,Massachusetts
2021-06-28,4866046,0.7039752670624863,Massachusetts
2021-06-29,4906270,0.7097945094499034,Massachusetts
2021-06-30,4946495,0.7156138965082229,Massachusetts
2021-07-01,4986719,0.7214331388956402,Massachusetts
2021-07-02,5026944,0.72725252595396,Massachusetts
2021-07-03,5067168,0.7330717683413771,Massachusetts
2021-07-04,5107393,0.7388911553996967,Massachusetts
2021-07-05,5147617,0.7447103977871139,Massachusetts
2021-07-06,5187842,0.7505297848454336,Massachusetts
2021-07-07,5228066,0.7563490272328507,Massachusetts
2021-07-08,5268291,0.7621684142911704,Massachusetts
2021-07-09,5308515,0.7679876566785876,Massachusetts
2021-07-10,5348740,0.7738070437369072,Massachusetts
2021-07-11,5388964,0.7796262861243244,Massachusetts
2021-07-12,5429189,0.7854456731826441,Massachusetts
2021-07-13,5469413,0.7912649155700612,Massachusetts
2021-07-14,5509638,0.7970843026283809,Massachusetts
2021-07-15,5549862,0.8029035450157981,Massachusetts
2021-07-16,5590087,0.8087229320741178,Massachusetts
2021-07-17,5630311,0.8145421744615349,Massachusetts
2021-07-18,5670535,0.820361416848952,Massachusetts
2021-07-19,5710760,0.8261808039072718,Massachusetts
2021-07-20,5750984,0.8320000462946888,Massachusetts
2021-07-21,5791209,0.8378194333530086,Massachusetts
2021-07-22,5831433,0.8436386757404257,Massachusetts
2021-07-23,5871658,0.8494580627987454,Massachusetts
2021-07-24,5911882,0.8552773051861625,Massachusetts
2021-07-25,5952107,0.8610966922444823,Massachusetts
2021-07-26,5992331,0.8669159346318993,Massachusetts
2021-07-27,6032556,0.8727353216902191,Massachusetts
2021-07-28,6072780,0.8785545640776362,Massachusetts
2021-07-29,6113005,0.8843739511359558,Massachusetts
2021-07-30,6153229,0.8901931935233729,Massachusetts
2021-07-31,6193454,0.8960125805816928,Massachusetts
2021-08-01,6233678,0.90183182296911,Massachusetts
2021-08-02,6273903,0.9076512100274295,Massachusetts
2021-08-03,6314127,0.9134704524148468,Massachusetts
2021-08-04,6354352,0.9192898394731664,Massachusetts
2021-08-05,6394576,0.9251090818605836,Massachusetts
2021-08-06,6434801,0.9309284689189032,Massachusetts
2021-08-07,6475025,0.9367477113063204,Massachusetts
2021-08-08,6515250,0.94256709836464,Massachusetts
2021-08-09,6555474,0.9483863407520572,Massachusetts
2021-08-10,6595699,0.9542057278103768,Massachusetts
2021-08-11,6635923,0.960024970197794,Massachusetts
2021-08-12,6676147,0.9658442125852112,Massachusetts
2021-08-13,6716372,0.9716635996435308,Massachusetts
2021-08-14,6756596,0.9774828420309479,Massachusetts
2021-08-15,6796821,0.9833022290892678,Massachusetts
2021-08-16,6837045,0.9891214714766848,Massachusetts
2021-08-17,6877270,0.9949408585350046,Massachusetts
2021-08-18,6917494,1.0007601009224216,Massachusetts
2021-08-19,6957719,1.0065794879807417,Massachusetts
2021-08-20,6997943,1.0123987303681583,Massachusetts
2021-08-21,7038168,1.0182181174264782,Massachusetts
2021-08-22,7078392,1.0240373598138954,Massachusetts
2021-08-23,7118617,1.029856746872215,Massachusetts
2021-08-24,7158841,1.035675989259632,Massachusetts
2021-08-25,7199066,1.041495376317952,Massachusetts
2021-08-26,7239290,1.047314618705369,Massachusetts
2021-08-27,7279515,1.0531340057636889,Massachusetts
2021-08-28,7319739,1.058953248151106,Massachusetts
2021-08-29,7359964,1.0647726352094256,Massachusetts
2021-08-30,7400188,1.0705918775968426,Massachusetts
2021-08-31,7440413,1.0764112646551625,Massachusetts
2021-09-01,7480637,1.0822305070425795,Massachusetts
2021-09-02,7520862,1.0880498941008994,Massachusetts
2021-09-03,7561086,1.0938691364883164,Massachusetts
2021-09-04,7601310,1.0996883788757337,Massachusetts
2021-09-05,7641535,1.1055077659340533,Massachusetts
2021-09-06,7681759,1.1113270083214704,Massachusetts
2021-09-07,7721984,1.11714639537979,Massachusetts
2021-09-08,7762208,1.1229656377672073,Massachusetts
2021-09-09,7802433,1.1287850248255271,Massachusetts
2021-09-10,7842657,1.134604267212944,Massachusetts
2021-09-11,7882882,1.1404236542712638,Massachusetts
2021-01-12,19472,0.0019486751470863446,Michigan
2021-01-13,31937,0.0031961194624330613,Michigan
2021-01-15,48536,0.004857276958657704,Michigan
2021-01-19,62780,0.0062827560463270685,Michigan
2021-01-20,70535,0.007058843544563234,Michigan
2021-01-21,81014,0.008107537405816203,Michigan
2021-01-22,92473,0.009254305509270516,Michigan
2021-01-23,105890,0.01059702194561283,Michigan
2021-01-24,111243,0.011132727474698349,Michigan
2021-01-25,116840,0.011692851488576851,Michigan
2021-01-26,119962,0.012005288003018285,Michigan
2021-01-27,131282,0.013138145576201184,Michigan
2021-01-28,143757,0.014386590649121385,Michigan
2021-01-29,159723,0.015984400190944544,Michigan
2021-01-30,175117,0.017524966399564468,Michigan
2021-01-31,190777,0.019092152759639047,Michigan
2021-02-01,197770,0.0197919825307758,Michigan
2021-02-02,200265,0.02004167154535984,Michigan
2021-02-03,214234,0.021439629799758414,Michigan
2021-02-04,229373,0.022954676690254524,Michigan
2021-02-05,252963,0.02531546380610122,Michigan
2021-02-06,282345,0.028255889708509337,Michigan
2021-02-07,312240,0.03124765447443715,Michigan
2021-02-08,328801,0.03290500909188256,Michigan
2021-02-09,343580,0.03438402870973327,Michigan
2021-02-10,371358,0.0371639330973547,Michigan
2021-02-11,398177,0.039847864833679095,Michigan
2021-02-12,425663,0.042598547100154815,Michigan
2021-02-13,459336,0.04596839807734455,Michigan
2021-02-14,490997,0.04913689663074948,Michigan
2021-02-16,515237,0.051562732988872574,Michigan
2021-02-17,526520,0.05269188775903359,Michigan
2021-02-18,545553,0.05459662964864402,Michigan
2021-02-19,591771,0.05922193100176834,Michigan
2021-02-20,617751,0.0618218991776775,Michigan
2021-02-21,647617,0.06481076174664221,Michigan
2021-02-22,681226,0.06817420787536163,Michigan
2021-02-23,688417,0.06889385264645337,Michigan
2021-02-24,716292,0.07168346438253759,Michigan
2021-02-25,751675,0.07522444490479292,Michigan
2021-02-26,780148,0.07807390194377144,Michigan
2021-02-27,815724,0.081634197087195,Michigan
2021-02-28,842942,0.08435805905070139,Michigan
2021-03-01,859526,0.0860177154105658,Michigan
2021-03-02,870088,0.08707471555967868,Michigan
2021-03-03,879863,0.08805295608775843,Michigan
2021-03-04,904341,0.09050261047613042,Michigan
2021-03-05,930381,0.0931085831974805,Michigan
2021-03-06,955377,0.09561007682815892,Michigan
2021-03-07,980255,0.09809976151947024,Michigan
2021-03-08,1002567,0.1003326518174258,Michigan
2021-03-09,1009603,0.10103678484612852,Michigan
2021-03-10,1025697,0.10264740408489226,Michigan
2021-03-11,1050447,0.105124279079263,Michigan
2021-03-12,1082171,0.10829908240538087,Michigan
2021-03-13,1115924,0.11167693944315847,Michigan
2021-03-14,1156819,0.11576953753991773,Michigan
2021-03-15,1160803,0.1161682393571934,Michigan
2021-03-16,1191877,0.11927799344103485,Michigan
2021-03-17,1216351,0.12172724752637748,Michigan
2021-03-18,1243440,0.12443819971718592,Michigan
2021-03-19,1282070,0.12830412622355122,Michigan
2021-03-20,1325005,0.13260087886530106,Michigan
2021-03-21,1364521,0.13655547249267694,Michigan
2021-03-22,1392828,0.13938831695593565,Michigan
2021-03-23,1404164,0.14052277574123612,Michigan
2021-03-24,1429276,0.14303587815976695,Michigan
2021-03-25,1458881,0.14599862095606375,Michigan
2021-03-26,1502636,0.15037743571883916,Michigan
2021-03-27,1561981,0.15631643153867478,Michigan
2021-03-28,1616040,0.16172642690516725,Michigan
2021-03-29,1647950,0.16491984432215187,Michigan
2021-03-30,1661102,0.16623604068279688,Michigan
2021-03-31,1693046,0.16943286067553134,Michigan
2021-04-01,1735920,0.17372350869608294,Michigan
2021-04-02,1784990,0.17863422610916466,Michigan
2021-04-03,1856996,0.18584028109278725,Michigan
2021-04-04,1905400,0.19068434805147494,Michigan
2021-04-05,1937375,0.19388427039268727,Michigan
2021-04-06,1948930,0.19504064576884705,Michigan
2021-04-07,1985425,0.19869291053327368,Michigan
2021-04-08,2039778,0.20413232817242646,Michigan
2021-04-09,2097665,0.2099254135380483,Michigan
2021-04-10,2175595,0.2177243173082023,Michigan
2021-04-11,2248768,0.2250471607006504,Michigan
2021-04-12,2305267,0.2307013409150727,Michigan
2021-04-13,2324765,0.2326526180318501,Michigan
2021-04-14,2369798,0.2371593296125167,Michigan
2021-04-15,2425650,0.24274876081193464,Michigan
2021-04-16,2493224,0.2495112800389895,Michigan
2021-04-17,2572561,0.25745099039973257,Michigan
2021-04-18,2640721,0.2642721540205936,Michigan
2021-04-19,2687874,0.26899102620683857,Michigan
2021-04-20,2723545,0.27256082854721025,Michigan
2021-04-21,2762152,0.27642445331115656,Michigan
2021-04-22,2816355,0.28184885958670713,Michigan
2021-04-23,2888074,0.2890261928279708,Michigan
2021-04-24,2965086,0.29673322705287897,Michigan
2021-04-25,3031312,0.3033608441590284,Michigan
2021-04-26,3079357,0.3081689839208281,Michigan
2021-04-27,3115433,0.3117793169429258,Michigan
2021-04-28,3154682,0.3157071903430897,Michigan
2021-04-29,3209791,0.32122226525479786,Michigan
2021-04-30,3281289,0.32837748175368753,Michigan
2021-05-01,3357305,0.33598484052427685,Michigan
2021-05-02,3422716,0.34253089588818736,Michigan
2021-05-03,3470563,0.3473192206500321,Michigan
2021-05-04,3507217,0.3509873974598771,Michigan
2021-05-05,3547439,0.35501264457194104,Michigan
2021-05-06,3603135,0.3605864639532126,Michigan
2021-05-07,3674392,0.3677175621945813,Michigan
2021-05-08,3749550,0.3752390559653658,Michigan
2021-05-09,3814130,0.38170194837491983,Michigan
2021-05-10,3861797,0.38647225950044173,Michigan
2021-05-11,3899058,0.3902011822949973,Michigan
2021-05-12,3940205,0.3943189994826084,Michigan
2021-05-13,3996439,0.39994665962133336,Michigan
2021-05-14,4067448,0.4070529390748797,Michigan
2021-05-15,4141767,0.4144904692852489,Michigan
2021-05-16,4205557,0.4208743018464978,Michigan
2021-05-17,4253079,0.4256301019872043,Michigan
2021-05-18,4290942,0.42941927038768346,Michigan
2021-05-19,4332976,0.4336258547720625,Michigan
2021-05-20,4389709,0.4393034527137043,Michigan
2021-05-21,4460456,0.4463835123188253,Michigan
2021-05-22,4533959,0.4537393807111984,Michigan
2021-05-23,4597000,0.4600482565301934,Michigan
2021-05-24,4644406,0.4647924478830474,Michigan
2021-05-25,4682866,0.4686413615106636,Michigan
2021-05-26,4725751,0.4729331103645459,Michigan
2021-05-27,4782945,0.4786568432303254,Michigan
2021-05-28,4853418,0.48570948207793296,Michigan
2021-05-29,4926127,0.4929858903189714,Michigan
2021-05-30,4988460,0.4992239125017638,Michigan
2021-05-31,5035777,0.5039591971122139,Michigan
2021-06-01,5074828,0.507867255512423,Michigan
2021-06-02,5118530,0.5122407662600589,Michigan
2021-06-03,5176147,0.5180068311711966,Michigan
2021-06-04,5246336,0.5250310485037173,Michigan
2021-06-05,5318274,0.5322302983358402,Michigan
2021-06-06,5379937,0.5384012697612093,Michigan
2021-06-07,5427190,0.5431301495231889,Michigan
2021-06-08,5466825,0.5470966521656895,Michigan
2021-06-09,5511310,0.5515485222313291,Michigan
2021-06-10,5569316,0.5573535166120753,Michigan
2021-06-11,5639211,0.5643483116719357,Michigan
2021-06-12,5710401,0.5714727048375621,Michigan
2021-06-13,5771432,0.5775804283842869,Michigan
2021-06-14,5818645,0.5823053051159728,Michigan
2021-06-15,5858855,0.5863293513189485,Michigan
2021-06-16,5904090,0.5908562782025993,Michigan
2021-06-17,5962453,0.5966969996287189,Michigan
2021-06-18,6032045,0.6036614717341027,Michigan
2021-06-19,6102510,0.6107133099756515,Michigan
2021-06-20,6162945,0.6167613883709968,Michigan
2021-06-21,6210140,0.6214844637390504,Michigan
2021-06-22,6250918,0.6255653529722,Michigan
2021-06-23,6296870,0.6301640341738696,Michigan
2021-06-24,6355558,0.6360372802211274,Michigan
2021-06-25,6424840,0.6429707288417332,Michigan
2021-06-26,6494602,0.6499522138258662,Michigan
2021-06-27,6554476,0.6559441497213391,Michigan
2021-06-28,6601674,0.6606675253166647,Michigan
2021-06-29,6643010,0.6648042568224146,Michigan
2021-06-30,6689649,0.6694716900693826,Michigan
2021-07-01,6748631,0.6753743583893007,Michigan
2021-07-02,6817598,0.6822762831463418,Michigan
2021-07-03,6886680,0.6891897166154779,Michigan
2021-07-04,6946026,0.6951288125110708,Michigan
2021-07-05,6993245,0.6998542896973009,Michigan
