Sport,Date,Season,Home_Team,Away_Team,Home_Team_Score,Away_Team_Score,Winner,Home_Team_Won,Attendance,During_COVID
Hockey,11/12/2016,2017,Arizona Coyotes,Boston Bruins,1,2,Away,0,16531,0
Hockey,11/12/2016,2017,Nashville Predators,Anaheim Ducks,5,0,Home,1,17309,0
Hockey,11/12/2016,2017,Calgary Flames,New York Rangers,1,4,Away,0,18421,0
Hockey,11/12/2016,2017,Pittsburgh Penguins,Toronto Maple Leafs,4,1,Home,1,18668,0
Hockey,11/12/2016,2017,Tampa Bay Lightning,San Jose Sharks,1,3,Away,0,19092,0
Hockey,11/12/2016,2017,Philadelphia Flyers,Minnesota Wild,3,2,Home,1,19591,0
Hockey,11/12/2016,2017,Montreal Canadiens,Detroit Red Wings,5,0,Home,1,21288,0
Hockey,11/13/2016,2017,Ottawa Senators,Minnesota Wild,1,2,Away,0,14265,0
Hockey,11/13/2016,2017,Winnipeg Jets,Los Angeles Kings,3,2,Home,1,15294,0
Hockey,11/13/2016,2017,Colorado Avalanche,Boston Bruins,0,2,Away,0,15808,0
Hockey,11/13/2016,2017,Edmonton Oilers,New York Rangers,1,3,Away,0,18347,0
Hockey,11/13/2016,2017,Vancouver Canucks,Dallas Stars,5,4,Home,1,18470,0
Hockey,11/13/2016,2017,Chicago Blackhawks,Montreal Canadiens,3,2,Home,1,21762,0
Hockey,11/14/2016,2017,New York Islanders,Tampa Bay Lightning,0,4,Away,0,12498,0
Hockey,11/15/2016,2017,Carolina Hurricanes,San Jose Sharks,1,0,Home,1,8932,0
Hockey,11/15/2016,2017,Columbus Blue Jackets,Washington Capitals,2,1,Home,1,11738,0
Hockey,11/15/2016,2017,Colorado Avalanche,Los Angeles Kings,4,1,Home,1,14805,0
Hockey,11/15/2016,2017,Winnipeg Jets,Chicago Blackhawks,4,0,Home,1,15294,0
Hockey,11/15/2016,2017,Anaheim Ducks,Edmonton Oilers,4,1,Home,1,15600,0
Hockey,11/15/2016,2017,St. Louis Blues,Buffalo Sabres,4,1,Home,1,16884,0
Hockey,11/15/2016,2017,Vancouver Canucks,New York Rangers,2,7,Away,0,17814,0
Hockey,11/15/2016,2017,Dallas Stars,New Jersey Devils,1,2,Away,0,18039,0
Hockey,11/15/2016,2017,Minnesota Wild,Calgary Flames,0,1,Away,0,19048,0
Hockey,11/15/2016,2017,Toronto Maple Leafs,Nashville Predators,6,2,Home,1,19342,0
Hockey,11/15/2016,2017,Philadelphia Flyers,Ottawa Senators,2,3,Away,0,19358,0
Hockey,11/15/2016,2017,Detroit Red Wings,Tampa Bay Lightning,3,4,Away,0,20027,0
Hockey,11/15/2016,2017,Montreal Canadiens,Florida Panthers,3,4,Away,0,21288,0
Hockey,11/16/2016,2017,Calgary Flames,Arizona Coyotes,2,1,Home,1,18202,0
Hockey,11/16/2016,2017,Washington Capitals,Pittsburgh Penguins,7,1,Home,1,18506,0
Hockey,11/17/2016,2017,Anaheim Ducks,New Jersey Devils,3,2,Home,1,14954,0
Hockey,11/17/2016,2017,Ottawa Senators,Nashville Predators,1,5,Away,0,15480,0
Hockey,11/17/2016,2017,St. Louis Blues,San Jose Sharks,3,2,Home,1,17618,0
Hockey,11/17/2016,2017,Buffalo Sabres,Tampa Bay Lightning,1,4,Away,0,17870,0
Hockey,11/17/2016,2017,Vancouver Canucks,Arizona Coyotes,3,2,Home,1,18027,0
Hockey,11/17/2016,2017,Los Angeles Kings,Edmonton Oilers,4,2,Home,1,18230,0
Hockey,11/17/2016,2017,Dallas Stars,Colorado Avalanche,3,2,Home,1,18237,0
Hockey,11/17/2016,2017,Minnesota Wild,Boston Bruins,1,0,Home,1,18774,0
Hockey,11/17/2016,2017,Toronto Maple Leafs,Florida Panthers,6,1,Home,1,18931,0
Hockey,11/17/2016,2017,Philadelphia Flyers,Winnipeg Jets,5,2,Home,1,19432,0
Hockey,11/18/2016,2017,Carolina Hurricanes,Montreal Canadiens,3,2,Home,1,12101,0
Hockey,11/18/2016,2017,New York Islanders,Pittsburgh Penguins,2,3,Away,0,13365,0
Hockey,11/18/2016,2017,Columbus Blue Jackets,New York Rangers,4,2,Home,1,14541,0
Hockey,11/18/2016,2017,Washington Capitals,Detroit Red Wings,1,0,Home,1,18506,0
Hockey,11/18/2016,2017,Calgary Flames,Chicago Blackhawks,2,3,Away,0,18691,0
Hockey,11/19/2016,2017,Arizona Coyotes,San Jose Sharks,3,2,Home,1,13148,0
Hockey,11/19/2016,2017,Ottawa Senators,Florida Panthers,1,4,Away,0,14132,0
Hockey,11/19/2016,2017,Boston Bruins,Winnipeg Jets,4,1,Home,1,17565,0
Hockey,11/19/2016,2017,Los Angeles Kings,New Jersey Devils,4,2,Home,1,18230,0
Hockey,11/19/2016,2017,Dallas Stars,Edmonton Oilers,2,5,Away,0,18352,0
Hockey,11/19/2016,2017,Buffalo Sabres,Pittsburgh Penguins,2,1,Home,1,18817,0
Hockey,11/19/2016,2017,Vancouver Canucks,Chicago Blackhawks,3,4,Away,0,18865,0
Hockey,11/19/2016,2017,St. Louis Blues,Nashville Predators,3,1,Home,1,18922,0
Hockey,11/19/2016,2017,Minnesota Wild,Colorado Avalanche,2,3,Away,0,19238,0
Hockey,11/19/2016,2017,Philadelphia Flyers,Tampa Bay Lightning,0,3,Away,0,19732,0
Hockey,11/19/2016,2017,Montreal Canadiens,Toronto Maple Leafs,2,1,Home,1,21288,0
Hockey,11/20/2016,2017,Carolina Hurricanes,Winnipeg Jets,3,1,Home,1,10809,0
Hockey,11/20/2016,2017,Anaheim Ducks,Los Angeles Kings,2,3,Away,0,16611,0
Hockey,11/20/2016,2017,New York Rangers,Florida Panthers,2,3,Away,0,18006,0
Hockey,11/20/2016,2017,Washington Capitals,Columbus Blue Jackets,2,3,Away,0,18506,0
Hockey,11/20/2016,2017,Detroit Red Wings,Calgary Flames,2,3,Away,0,20027,0
Hockey,11/21/2016,2017,Columbus Blue Jackets,Colorado Avalanche,2,3,Away,0,10063,0
Hockey,11/21/2016,2017,Nashville Predators,Tampa Bay Lightning,3,1,Home,1,17113,0
Hockey,11/21/2016,2017,San Jose Sharks,New Jersey Devils,4,0,Home,1,17286,0
Hockey,11/21/2016,2017,Buffalo Sabres,Calgary Flames,4,2,Home,1,17526,0
Hockey,11/21/2016,2017,Edmonton Oilers,Chicago Blackhawks,5,0,Home,1,18347,0
Hockey,11/21/2016,2017,Dallas Stars,Minnesota Wild,3,2,Home,1,18532,0
Hockey,11/21/2016,2017,Pittsburgh Penguins,New York Rangers,2,5,Away,0,18632,0
Hockey,11/22/2016,2017,Anaheim Ducks,New York Islanders,2,3,Away,0,15161,0
Hockey,11/22/2016,2017,Florida Panthers,Philadelphia Flyers,1,3,Away,0,15515,0
Hockey,11/22/2016,2017,Boston Bruins,St. Louis Blues,2,4,Away,0,17565,0
Hockey,11/22/2016,2017,Toronto Maple Leafs,Carolina Hurricanes,1,2,Away,0,18893,0
Hockey,11/22/2016,2017,Montreal Canadiens,Ottawa Senators,3,4,Away,0,21288,0
Hockey,11/23/2016,2017,Arizona Coyotes,Vancouver Canucks,1,4,Away,0,11256,0
Hockey,11/23/2016,2017,Columbus Blue Jackets,Calgary Flames,0,2,Away,0,13140,0
Hockey,11/23/2016,2017,New Jersey Devils,Toronto Maple Leafs,5,4,Home,1,13752,0
Hockey,11/23/2016,2017,Colorado Avalanche,Edmonton Oilers,3,6,Away,0,15185,0
Hockey,11/23/2016,2017,Nashville Predators,Dallas Stars,5,2,Home,1,17119,0
Hockey,11/23/2016,2017,San Jose Sharks,Chicago Blackhawks,2,1,Home,1,17501,0
Hockey,11/23/2016,2017,New York Rangers,Pittsburgh Penguins,1,6,Away,0,18006,0
Hockey,11/23/2016,2017,Los Angeles Kings,New York Islanders,4,2,Home,1,18230,0
Hockey,11/23/2016,2017,Buffalo Sabres,Detroit Red Wings,1,2,Away,0,18360,0
Hockey,11/23/2016,2017,Washington Capitals,St. Louis Blues,4,3,Home,1,18506,0
Hockey,11/23/2016,2017,Minnesota Wild,Winnipeg Jets,3,1,Home,1,19022,0
Hockey,11/23/2016,2017,Tampa Bay Lightning,Philadelphia Flyers,4,2,Home,1,19092,0
Hockey,11/24/2016,2017,Ottawa Senators,Boston Bruins,3,1,Home,1,17191,0
Hockey,11/24/2016,2017,Montreal Canadiens,Carolina Hurricanes,2,1,Home,1,21288,0
Hockey,11/25/2016,2017,Arizona Coyotes,Edmonton Oilers,3,2,Home,1,14950,0
Hockey,11/25/2016,2017,New Jersey Devils,Detroit Red Wings,4,5,Away,0,15612,0
Hockey,11/25/2016,2017,Anaheim Ducks,Chicago Blackhawks,2,3,Away,0,17174,0
Hockey,11/25/2016,2017,Nashville Predators,Winnipeg Jets,5,1,Home,1,17192,0
Hockey,11/25/2016,2017,San Jose Sharks,New York Islanders,3,2,Home,1,17562,0
Hockey,11/25/2016,2017,Boston Bruins,Calgary Flames,1,2,Away,0,17565,0
Hockey,11/25/2016,2017,Washington Capitals,Buffalo Sabres,3,1,Home,1,18506,0
Hockey,11/25/2016,2017,Dallas Stars,Vancouver Canucks,2,1,Home,1,18532,0
Hockey,11/25/2016,2017,Tampa Bay Lightning,Columbus Blue Jackets,3,5,Away,0,19092,0
Hockey,11/25/2016,2017,Minnesota Wild,Pittsburgh Penguins,6,2,Home,1,19212,0
Hockey,11/25/2016,2017,Philadelphia Flyers,New York Rangers,2,3,Away,0,19981,0
Hockey,11/26/2016,2017,Florida Panthers,Columbus Blue Jackets,2,1,Home,1,13573,0
Hockey,11/26/2016,2017,Colorado Avalanche,Vancouver Canucks,2,3,Away,0,15511,0
Hockey,11/26/2016,2017,San Jose Sharks,Anaheim Ducks,2,3,Away,0,17562,0
Hockey,11/26/2016,2017,Ottawa Senators,Carolina Hurricanes,2,1,Home,1,18042,0
Hockey,11/26/2016,2017,Los Angeles Kings,Chicago Blackhawks,2,1,Home,1,18435,0
Hockey,11/26/2016,2017,Pittsburgh Penguins,New Jersey Devils,4,3,Home,1,18615,0
Hockey,11/26/2016,2017,Toronto Maple Leafs,Washington Capitals,4,2,Home,1,19051,0
Hockey,11/26/2016,2017,St. Louis Blues,Minnesota Wild,4,3,Home,1,19396,0
Hockey,11/26/2016,2017,Detroit Red Wings,Montreal Canadiens,1,2,Away,0,20027,0
Hockey,11/27/2016,2017,Carolina Hurricanes,Florida Panthers,3,2,Home,1,8124,0
Hockey,11/27/2016,2017,Winnipeg Jets,Nashville Predators,3,0,Home,1,15294,0
Hockey,11/27/2016,2017,Boston Bruins,Tampa Bay Lightning,4,1,Home,1,17565,0
Hockey,11/27/2016,2017,New York Rangers,Ottawa Senators,0,2,Away,0,18006,0
Hockey,11/27/2016,2017,Edmonton Oilers,Arizona Coyotes,1,2,Away,0,18347,0
Hockey,11/27/2016,2017,Philadelphia Flyers,Calgary Flames,5,3,Home,1,19408,0
Hockey,11/28/2016,2017,New York Islanders,Calgary Flames,2,1,Home,1,10772,0
Hockey,11/28/2016,2017,St. Louis Blues,Dallas Stars,4,3,Home,1,17169,0
Hockey,11/29/2016,2017,Columbus Blue Jackets,Tampa Bay Lightning,5,1,Home,1,10366,0
Hockey,11/29/2016,2017,Colorado Avalanche,Nashville Predators,3,5,Away,0,12082,0
Hockey,11/29/2016,2017,Ottawa Senators,Buffalo Sabres,4,5,Away,0,14259,0
Hockey,11/29/2016,2017,Anaheim Ducks,Montreal Canadiens,2,1,Home,1,14830,0
Hockey,11/29/2016,2017,Winnipeg Jets,New Jersey Devils,3,2,Home,1,15294,0
Hockey,11/29/2016,2017,San Jose Sharks,Arizona Coyotes,2,1,Home,1,17377,0
Hockey,11/29/2016,2017,Vancouver Canucks,Minnesota Wild,5,4,Home,1,17917,0
Hockey,11/29/2016,2017,New York Rangers,Carolina Hurricanes,3,2,Home,1,18006,0
Hockey,11/29/2016,2017,Edmonton Oilers,Toronto Maple Leafs,2,4,Away,0,18347,0
Hockey,11/29/2016,2017,Philadelphia Flyers,Boston Bruins,3,2,Home,1,19558,0
Hockey,11/29/2016,2017,Detroit Red Wings,Dallas Stars,3,1,Home,1,20027,0
Hockey,11/29/2016,2017,Chicago Blackhawks,Florida Panthers,2,1,Home,1,21475,0
Hockey,11/30/2016,2017,New York Islanders,Pittsburgh Penguins,5,3,Home,1,12149,0
Hockey,11/30/2016,2017,Los Angeles Kings,San Jose Sharks,1,4,Away,0,18230,0
Hockey,11/30/2016,2017,Calgary Flames,Toronto Maple Leafs,3,0,Home,1,19289,0
Hockey,12/1/2016,2017,Arizona Coyotes,Los Angeles Kings,3,4,Away,0,11327,0
Hockey,12/1/2016,2017,Colorado Avalanche,Columbus Blue Jackets,2,3,Away,0,12141,0
Hockey,12/1/2016,2017,Ottawa Senators,Philadelphia Flyers,2,3,Away,0,14334,0
Hockey,12/1/2016,2017,Winnipeg Jets,Edmonton Oilers,3,6,Away,0,15294,0
Hockey,12/1/2016,2017,St. Louis Blues,Tampa Bay Lightning,5,4,Home,1,17351,0
Hockey,12/1/2016,2017,Boston Bruins,Carolina Hurricanes,2,1,Home,1,17565,0
Hockey,12/1/2016,2017,Vancouver Canucks,Anaheim Ducks,1,3,Away,0,17627,0
Hockey,12/1/2016,2017,Buffalo Sabres,New York Rangers,4,3,Home,1,18047,0
Hockey,12/1/2016,2017,Pittsburgh Penguins,Dallas Stars,6,2,Home,1,18420,0
Hockey,12/1/2016,2017,Washington Capitals,New York Islanders,0,3,Away,0,18506,0
Hockey,12/1/2016,2017,Detroit Red Wings,Florida Panthers,1,2,Away,0,20027,0
Hockey,12/1/2016,2017,Chicago Blackhawks,New Jersey Devils,4,3,Home,1,21351,0
Hockey,12/2/2016,2017,San Jose Sharks,Montreal Canadiens,2,1,Home,1,17562,0
Hockey,12/2/2016,2017,Calgary Flames,Minnesota Wild,3,2,Home,1,18390,0
Hockey,12/3/2016,2017,Arizona Coyotes,Columbus Blue Jackets,2,3,Away,0,11287,0
Hockey,12/3/2016,2017,Ottawa Senators,Florida Panthers,2,0,Home,1,15149,0
Hockey,12/3/2016,2017,Colorado Avalanche,Dallas Stars,0,3,Away,0,16725,0
Hockey,12/3/2016,2017,Nashville Predators,New Jersey Devils,4,5,Away,0,17113,0
Hockey,12/3/2016,2017,New York Rangers,Carolina Hurricanes,4,2,Home,1,18006,0
Hockey,12/3/2016,2017,Edmonton Oilers,Anaheim Ducks,3,2,Home,1,18347,0
Hockey,12/3/2016,2017,Pittsburgh Penguins,Detroit Red Wings,5,3,Home,1,18661,0
Hockey,12/3/2016,2017,Vancouver Canucks,Toronto Maple Leafs,3,2,Home,1,18865,0
Hockey,12/3/2016,2017,Buffalo Sabres,Boston Bruins,1,2,Away,0,19070,0
Hockey,12/3/2016,2017,Tampa Bay Lightning,Washington Capitals,2,1,Home,1,19092,0
Hockey,12/3/2016,2017,St. Louis Blues,Winnipeg Jets,2,3,Away,0,19362,0
Hockey,12/3/2016,2017,Philadelphia Flyers,Chicago Blackhawks,3,1,Home,1,19487,0
Hockey,12/4/2016,2017,Carolina Hurricanes,Tampa Bay Lightning,1,0,Home,1,11521,0
Hockey,12/4/2016,2017,New York Islanders,Detroit Red Wings,3,4,Away,0,13789,0
Hockey,12/4/2016,2017,Nashville Predators,Philadelphia Flyers,2,4,Away,0,17113,0
Hockey,12/4/2016,2017,Calgary Flames,Anaheim Ducks,8,3,Home,1,17840,0
Hockey,12/4/2016,2017,Los Angeles Kings,Montreal Canadiens,4,5,Away,0,18230,0
Hockey,12/4/2016,2017,Edmonton Oilers,Minnesota Wild,1,2,Away,0,18347,0
Hockey,12/4/2016,2017,Chicago Blackhawks,Winnipeg Jets,1,2,Away,0,21383,0
Hockey,12/5/2016,2017,Columbus Blue Jackets,Arizona Coyotes,4,1,Home,1,11091,0
Hockey,12/5/2016,2017,Boston Bruins,Florida Panthers,4,3,Home,1,17565,0
Hockey,12/5/2016,2017,Pittsburgh Penguins,Ottawa Senators,8,5,Home,1,18414,0
Hockey,12/5/2016,2017,Washington Capitals,Buffalo Sabres,3,2,Home,1,18506,0
Hockey,12/6/2016,2017,New Jersey Devils,Vancouver Canucks,3,2,Home,1,13126,0
Hockey,12/6/2016,2017,Winnipeg Jets,Detroit Red Wings,3,4,Away,0,15294,0
Hockey,12/6/2016,2017,New York Islanders,New York Rangers,4,2,Home,1,15795,0
Hockey,12/6/2016,2017,Nashville Predators,Colorado Avalanche,4,3,Home,1,17113,0
Hockey,12/6/2016,2017,St. Louis Blues,Montreal Canadiens,3,2,Home,1,17646,0
Hockey,12/6/2016,2017,Dallas Stars,Calgary Flames,1,2,Away,0,17996,0
Hockey,12/6/2016,2017,Buffalo Sabres,Edmonton Oilers,4,3,Home,1,18149,0
Hockey,12/6/2016,2017,Philadelphia Flyers,Florida Panthers,3,2,Home,1,18999,0
Hockey,12/6/2016,2017,Chicago Blackhawks,Arizona Coyotes,4,0,Home,1,21327,0
Hockey,12/7/2016,2017,Anaheim Ducks,Carolina Hurricanes,6,5,Home,1,14582,0
Hockey,12/7/2016,2017,San Jose Sharks,Ottawa Senators,2,4,Away,0,17349,0
Hockey,12/7/2016,2017,Washington Capitals,Boston Bruins,4,3,Home,1,18506,0
Hockey,12/7/2016,2017,Toronto Maple Leafs,Minnesota Wild,2,3,Away,0,18944,0
Hockey,12/8/2016,2017,Arizona Coyotes,Calgary Flames,1,2,Away,0,10210,0
Hockey,12/8/2016,2017,New York Islanders,St. Louis Blues,3,2,Home,1,11178,0
Hockey,12/8/2016,2017,Florida Panthers,Pittsburgh Penguins,1,5,Away,0,14068,0
Hockey,12/8/2016,2017,Winnipeg Jets,New York Rangers,1,2,Away,0,15294,0
Hockey,12/8/2016,2017,Boston Bruins,Colorado Avalanche,2,4,Away,0,17565,0
Hockey,12/8/2016,2017,Dallas Stars,Nashville Predators,5,2,Home,1,17887,0
Hockey,12/8/2016,2017,Los Angeles Kings,Carolina Hurricanes,1,3,Away,0,18230,0
Hockey,12/8/2016,2017,Tampa Bay Lightning,Vancouver Canucks,1,5,Away,0,19092,0
Hockey,12/8/2016,2017,Philadelphia Flyers,Edmonton Oilers,6,5,Home,1,19346,0
Hockey,12/8/2016,2017,Montreal Canadiens,New Jersey Devils,5,2,Home,1,21288,0
Hockey,12/9/2016,2017,New Jersey Devils,St. Louis Blues,1,4,Away,0,16514,0
Hockey,12/9/2016,2017,Anaheim Ducks,San Jose Sharks,3,2,Home,1,17174,0
Hockey,12/9/2016,2017,Buffalo Sabres,Washington Capitals,1,4,Away,0,18234,0
Hockey,12/9/2016,2017,Minnesota Wild,Edmonton Oilers,3,2,Home,1,19019,0
Hockey,12/9/2016,2017,Detroit Red Wings,Columbus Blue Jackets,1,4,Away,0,20027,0
Hockey,12/9/2016,2017,Chicago Blackhawks,New York Rangers,0,1,Away,0,21770,0
Hockey,12/10/2016,2017,Arizona Coyotes,Nashville Predators,4,1,Home,1,13820,0
Hockey,12/10/2016,2017,Columbus Blue Jackets,New York Islanders,6,2,Home,1,16928,0
Hockey,12/10/2016,2017,San Jose Sharks,Carolina Hurricanes,4,3,Home,1,17562,0
Hockey,12/10/2016,2017,Boston Bruins,Toronto Maple Leafs,1,4,Away,0,17565,0
Hockey,12/10/2016,2017,Florida Panthers,Vancouver Canucks,4,2,Home,1,17585,0
Hockey,12/10/2016,2017,Los Angeles Kings,Ottawa Senators,4,1,Home,1,18230,0
Hockey,12/10/2016,2017,Calgary Flames,Winnipeg Jets,6,2,Home,1,18677,0
Hockey,12/10/2016,2017,Tampa Bay Lightning,Pittsburgh Penguins,3,4,Away,0,19092,0
Hockey,12/10/2016,2017,Philadelphia Flyers,Dallas Stars,4,2,Home,1,19594,0
Hockey,12/10/2016,2017,Montreal Canadiens,Colorado Avalanche,10,1,Home,1,21288,0
Hockey,12/11/2016,2017,Anaheim Ducks,Ottawa Senators,5,1,Home,1,15714,0
Hockey,12/11/2016,2017,New York Rangers,New Jersey Devils,5,0,Home,1,18006,0
Hockey,12/11/2016,2017,Edmonton Oilers,Winnipeg Jets,3,2,Home,1,18347,0
Hockey,12/11/2016,2017,Minnesota Wild,St. Louis Blues,3,1,Home,1,18363,0
Hockey,12/11/2016,2017,Washington Capitals,Vancouver Canucks,3,0,Home,1,18506,0
Hockey,12/11/2016,2017,Toronto Maple Leafs,Colorado Avalanche,1,3,Away,0,18875,0
Hockey,12/11/2016,2017,Detroit Red Wings,Philadelphia Flyers,0,1,Away,0,20027,0
Hockey,12/11/2016,2017,Chicago Blackhawks,Dallas Stars,3,1,Home,1,21451,0
Hockey,12/12/2016,2017,Pittsburgh Penguins,Arizona Coyotes,7,0,Home,1,18420,0
Hockey,12/12/2016,2017,Montreal Canadiens,Boston Bruins,1,2,Away,0,21288,0
Hockey,12/13/2016,2017,Carolina Hurricanes,Vancouver Canucks,8,6,Home,1,11721,0
Hockey,12/13/2016,2017,New York Islanders,Washington Capitals,2,4,Away,0,12730,0
Hockey,12/13/2016,2017,Nashville Predators,St. Louis Blues,6,3,Home,1,17113,0
Hockey,12/13/2016,2017,Dallas Stars,Anaheim Ducks,6,2,Home,1,17543,0
Hockey,12/13/2016,2017,New York Rangers,Chicago Blackhawks,1,2,Away,0,18006,0
Hockey,12/13/2016,2017,Edmonton Oilers,Columbus Blue Jackets,1,3,Away,0,18347,0
Hockey,12/13/2016,2017,Buffalo Sabres,Los Angeles Kings,6,3,Home,1,18375,0
Hockey,12/13/2016,2017,Minnesota Wild,Florida Panthers,5,1,Home,1,18754,0
Hockey,12/13/2016,2017,Toronto Maple Leafs,San Jose Sharks,2,3,Away,0,19380,0
Hockey,12/13/2016,2017,Detroit Red Wings,Arizona Coyotes,1,4,Away,0,20027,0
Hockey,12/14/2016,2017,Colorado Avalanche,Philadelphia Flyers,3,4,Away,0,14456,0
Hockey,12/14/2016,2017,Ottawa Senators,San Jose Sharks,3,4,Away,0,17273,0
Hockey,12/14/2016,2017,Calgary Flames,Tampa Bay Lightning,3,6,Away,0,18164,0
Hockey,12/14/2016,2017,Pittsburgh Penguins,Boston Bruins,4,3,Home,1,18415,0
Hockey,12/15/2016,2017,New York Islanders,Chicago Blackhawks,4,5,Away,0,12504,0
Hockey,12/15/2016,2017,Winnipeg Jets,Florida Panthers,4,3,Home,1,15294,0
Hockey,12/15/2016,2017,Nashville Predators,Minnesota Wild,2,5,Away,0,17113,0
Hockey,12/15/2016,2017,Boston Bruins,Anaheim Ducks,3,4,Away,0,17565,0
Hockey,12/15/2016,2017,Dallas Stars,New York Rangers,0,2,Away,0,18212,0
Hockey,12/15/2016,2017,St. Louis Blues,New Jersey Devils,5,2,Home,1,18347,0
Hockey,12/15/2016,2017,Toronto Maple Leafs,Arizona Coyotes,2,3,Away,0,18903,0
Hockey,12/15/2016,2017,Detroit Red Wings,Los Angeles Kings,1,4,Away,0,20027,0
Hockey,12/16/2016,2017,Carolina Hurricanes,Washington Capitals,3,4,Away,0,11892,0
Hockey,12/16/2016,2017,Colorado Avalanche,Florida Panthers,1,3,Away,0,14679,0
Hockey,12/16/2016,2017,Calgary Flames,Columbus Blue Jackets,1,4,Away,0,18045,0
Hockey,12/16/2016,2017,Pittsburgh Penguins,Los Angeles Kings,0,1,Away,0,18544,0
Hockey,12/16/2016,2017,Vancouver Canucks,Tampa Bay Lightning,4,2,Home,1,18685,0
Hockey,12/16/2016,2017,Buffalo Sabres,New York Islanders,3,2,Home,1,18903,0
Hockey,12/16/2016,2017,Montreal Canadiens,San Jose Sharks,2,4,Away,0,21288,0
Hockey,12/17/2016,2017,Carolina Hurricanes,Buffalo Sabres,2,1,Home,1,11682,0
Hockey,12/17/2016,2017,Ottawa Senators,New Jersey Devils,3,1,Home,1,15111,0
Hockey,12/17/2016,2017,Nashville Predators,New York Rangers,1,2,Away,0,17113,0
Hockey,12/17/2016,2017,Dallas Stars,Philadelphia Flyers,3,1,Home,1,18243,0
Hockey,12/17/2016,2017,Edmonton Oilers,Tampa Bay Lightning,3,2,Home,1,18347,0
Hockey,12/17/2016,2017,Washington Capitals,Montreal Canadiens,1,2,Away,0,18506,0
Hockey,12/17/2016,2017,Minnesota Wild,Arizona Coyotes,4,1,Home,1,19036,0
Hockey,12/17/2016,2017,St. Louis Blues,Chicago Blackhawks,4,6,Away,0,19197,0
Hockey,12/17/2016,2017,Toronto Maple Leafs,Pittsburgh Penguins,2,1,Home,1,19553,0
Hockey,12/17/2016,2017,Detroit Red Wings,Anaheim Ducks,6,4,Home,1,20027,0
Hockey,12/18/2016,2017,New York Islanders,Ottawa Senators,2,6,Away,0,13102,0
Hockey,12/18/2016,2017,Winnipeg Jets,Colorado Avalanche,4,1,Home,1,15294,0
Hockey,12/18/2016,2017,Boston Bruins,Los Angeles Kings,1,0,Home,1,17565,0
Hockey,12/18/2016,2017,New York Rangers,New Jersey Devils,3,2,Home,1,18006,0
Hockey,12/18/2016,2017,Vancouver Canucks,Columbus Blue Jackets,3,4,Away,0,18113,0
Hockey,12/18/2016,2017,Chicago Blackhawks,San Jose Sharks,4,1,Home,1,22027,0
Hockey,12/19/2016,2017,Arizona Coyotes,Calgary Flames,2,4,Away,0,12192,0
Hockey,12/19/2016,2017,Toronto Maple Leafs,Anaheim Ducks,2,3,Away,0,18861,0
Hockey,12/19/2016,2017,St. Louis Blues,Edmonton Oilers,2,3,Away,0,19357,0
Hockey,12/19/2016,2017,Philadelphia Flyers,Nashville Predators,1,2,Away,0,19660,0
Hockey,12/20/2016,2017,New Jersey Devils,Nashville Predators,1,5,Away,0,13744,0
Hockey,12/20/2016,2017,Florida Panthers,Buffalo Sabres,4,3,Home,1,14265,0
Hockey,12/20/2016,2017,Columbus Blue Jackets,Los Angeles Kings,3,2,Home,1,16568,0
Hockey,12/20/2016,2017,San Jose Sharks,Calgary Flames,4,1,Home,1,17562,0
Hockey,12/20/2016,2017,Boston Bruins,New York Islanders,2,4,Away,0,17565,0
Hockey,12/20/2016,2017,Dallas Stars,St. Louis Blues,2,3,Away,0,18532,0
Hockey,12/20/2016,2017,Pittsburgh Penguins,New York Rangers,7,2,Home,1,18541,0
Hockey,12/20/2016,2017,Vancouver Canucks,Winnipeg Jets,4,1,Home,1,18865,0
Hockey,12/20/2016,2017,Minnesota Wild,Colorado Avalanche,2,0,Home,1,19018,0
Hockey,12/20/2016,2017,Tampa Bay Lightning,Detroit Red Wings,4,1,Home,1,19092,0
Hockey,12/20/2016,2017,Montreal Canadiens,Anaheim Ducks,5,1,Home,1,21288,0
Hockey,12/20/2016,2017,Chicago Blackhawks,Ottawa Senators,3,4,Away,0,21614,0
Hockey,12/21/2016,2017,Arizona Coyotes,Edmonton Oilers,2,3,Away,0,11378,0
Hockey,12/21/2016,2017,Philadelphia Flyers,Washington Capitals,3,2,Home,1,20011,0
Hockey,12/22/2016,2017,Florida Panthers,Boston Bruins,1,3,Away,0,14462,0
Hockey,12/22/2016,2017,Colorado Avalanche,Toronto Maple Leafs,0,6,Away,0,15502,0
Hockey,12/22/2016,2017,New Jersey Devils,Philadelphia Flyers,4,0,Home,1,16514,0
Hockey,12/22/2016,2017,Ottawa Senators,Anaheim Ducks,2,1,Home,1,17125,0
Hockey,12/22/2016,2017,Nashville Predators,Los Angeles Kings,0,4,Away,0,17156,0
Hockey,12/22/2016,2017,Buffalo Sabres,Carolina Hurricanes,1,3,Away,0,18863,0
Hockey,12/22/2016,2017,Vancouver Canucks,Winnipeg Jets,1,4,Away,0,18865,0
Hockey,12/22/2016,2017,Tampa Bay Lightning,St. Louis Blues,5,2,Home,1,19092,0
Hockey,12/22/2016,2017,Columbus Blue Jackets,Pittsburgh Penguins,7,1,Home,1,19115,0
Hockey,12/22/2016,2017,Montreal Canadiens,Minnesota Wild,2,4,Away,0,21288,0
Hockey,12/23/2016,2017,Carolina Hurricanes,Boston Bruins,3,2,Home,1,12924,0
