Sport,Date,Season,Home_Team,Away_Team,Home_Team_Score,Away_Team_Score,Winner,Home_Team_Won,Attendance,During_COVID
Spanish Soccer,3/19/2017,2017,LeganÃ©s,MÃ¡laga,0,0,Tie,0,"10,127",0
Spanish Soccer,3/19/2017,2017,AtlÃ©tico Madrid,Sevilla,3,1,Home,1,"49,831",0
Spanish Soccer,3/19/2017,2017,Sporting GijÃ³n,Granada,3,1,Home,1,"25,070",0
Spanish Soccer,3/19/2017,2017,La CoruÃ±a,Celta Vigo,0,1,Away,0,"30,760",0
Spanish Soccer,3/19/2017,2017,Barcelona,Valencia,4,2,Home,1,"78,675",0
Spanish Soccer,3/31/2017,2017,Espanyol,Betis,2,1,Home,1,"21,138",0
Spanish Soccer,4/1/2017,2017,Villarreal,Eibar,2,3,Away,0,"15,832",0
Spanish Soccer,4/1/2017,2017,Osasuna,Athletic Club,1,2,Away,0,"15,694",0
Spanish Soccer,4/1/2017,2017,Real Sociedad,LeganÃ©s,1,1,Tie,0,"18,891",0
Spanish Soccer,4/1/2017,2017,MÃ¡laga,AtlÃ©tico Madrid,0,2,Away,0,"26,912",0
Spanish Soccer,4/2/2017,2017,Sevilla,Sporting GijÃ³n,0,0,Tie,0,"31,315",0
Spanish Soccer,4/2/2017,2017,Real Madrid,AlavÃ©s,3,0,Home,1,"76,875",0
Spanish Soccer,4/2/2017,2017,Valencia,La CoruÃ±a,3,0,Home,1,"34,638",0
Spanish Soccer,4/2/2017,2017,Granada,Barcelona,1,4,Away,0,"18,676",0
Spanish Soccer,4/3/2017,2017,Celta Vigo,Las Palmas,3,1,Home,1,"14,212",0
Spanish Soccer,4/4/2017,2017,Athletic Club,Espanyol,2,0,Home,1,"38,262",0
Spanish Soccer,4/4/2017,2017,AtlÃ©tico Madrid,Real Sociedad,1,0,Home,1,"43,132",0
Spanish Soccer,4/4/2017,2017,Betis,Villarreal,0,1,Away,0,"25,477",0
Spanish Soccer,4/5/2017,2017,Barcelona,Sevilla,3,0,Home,1,"85,511",0
Spanish Soccer,4/5/2017,2017,Sporting GijÃ³n,MÃ¡laga,0,1,Away,0,"24,503",0
Spanish Soccer,4/5/2017,2017,AlavÃ©s,Osasuna,0,1,Away,0,"18,344",0
Spanish Soccer,4/5/2017,2017,La CoruÃ±a,Granada,0,0,Tie,0,"19,143",0
Spanish Soccer,4/5/2017,2017,LeganÃ©s,Real Madrid,2,4,Away,0,"10,922",0
Spanish Soccer,4/6/2017,2017,Eibar,Las Palmas,3,1,Home,1,"5,201",0
Spanish Soccer,4/6/2017,2017,Valencia,Celta Vigo,3,2,Home,1,"29,212",0
Spanish Soccer,4/7/2017,2017,Villarreal,Athletic Club,3,1,Home,1,"18,403",0
Spanish Soccer,4/8/2017,2017,Espanyol,AlavÃ©s,1,0,Home,1,"17,521",0
Spanish Soccer,4/8/2017,2017,Real Madrid,AtlÃ©tico Madrid,1,1,Tie,0,"80,000",0
Spanish Soccer,4/8/2017,2017,Sevilla,La CoruÃ±a,4,2,Home,1,"33,022",0
Spanish Soccer,4/8/2017,2017,MÃ¡laga,Barcelona,2,0,Home,1,"28,314",0
Spanish Soccer,4/9/2017,2017,Granada,Valencia,1,3,Away,0,"15,087",0
Spanish Soccer,4/9/2017,2017,Celta Vigo,Eibar,0,2,Away,0,"15,741",0
Spanish Soccer,4/9/2017,2017,Osasuna,LeganÃ©s,2,1,Home,1,"14,421",0
Spanish Soccer,4/9/2017,2017,Las Palmas,Betis,4,1,Home,1,"19,769",0
Spanish Soccer,4/10/2017,2017,Real Sociedad,Sporting GijÃ³n,3,1,Home,1,"18,894",0
Spanish Soccer,4/14/2017,2017,Athletic Club,Las Palmas,5,1,Home,1,"36,293",0
Spanish Soccer,4/15/2017,2017,La CoruÃ±a,MÃ¡laga,2,0,Home,1,"20,300",0
Spanish Soccer,4/15/2017,2017,Sporting GijÃ³n,Real Madrid,2,3,Away,0,"23,745",0
Spanish Soccer,4/15/2017,2017,AtlÃ©tico Madrid,Osasuna,3,0,Home,1,"44,113",0
Spanish Soccer,4/15/2017,2017,Barcelona,Real Sociedad,3,2,Home,1,"81,704",0
Spanish Soccer,4/16/2017,2017,LeganÃ©s,Espanyol,0,1,Away,0,"9,127",0
Spanish Soccer,4/16/2017,2017,Valencia,Sevilla,0,0,Tie,0,"36,748",0
Spanish Soccer,4/16/2017,2017,Betis,Eibar,2,0,Home,1,"30,331",0
Spanish Soccer,4/16/2017,2017,Granada,Celta Vigo,0,3,Away,0,"13,442",0
Spanish Soccer,4/17/2017,2017,AlavÃ©s,Villarreal,2,1,Home,1,"17,831",0
Spanish Soccer,4/21/2017,2017,Sevilla,Granada,2,0,Home,1,"31,074",0
Spanish Soccer,4/22/2017,2017,MÃ¡laga,Valencia,2,0,Home,1,"23,089",0
Spanish Soccer,4/22/2017,2017,Villarreal,LeganÃ©s,2,1,Home,1,"16,829",0
Spanish Soccer,4/22/2017,2017,Osasuna,Sporting GijÃ³n,2,2,Tie,0,"14,964",0
Spanish Soccer,4/22/2017,2017,Espanyol,AtlÃ©tico Madrid,0,1,Away,0,"27,777",0
Spanish Soccer,4/23/2017,2017,Real Sociedad,La CoruÃ±a,1,0,Home,1,"19,925",0
Spanish Soccer,4/23/2017,2017,Celta Vigo,Betis,0,1,Away,0,"15,851",0
Spanish Soccer,4/23/2017,2017,Las Palmas,AlavÃ©s,1,1,Tie,0,"16,007",0
Spanish Soccer,4/23/2017,2017,Real Madrid,Barcelona,2,3,Away,0,"81,044",0
Spanish Soccer,4/24/2017,2017,Eibar,Athletic Club,0,1,Away,0,"6,597",0
Spanish Soccer,4/25/2017,2017,Sporting GijÃ³n,Espanyol,1,1,Tie,0,"20,956",0
Spanish Soccer,4/25/2017,2017,Granada,MÃ¡laga,0,2,Away,0,"11,894",0
Spanish Soccer,4/25/2017,2017,AtlÃ©tico Madrid,Villarreal,0,1,Away,0,"44,432",0
Spanish Soccer,4/26/2017,2017,Barcelona,Osasuna,7,1,Home,1,"63,989",0
Spanish Soccer,4/26/2017,2017,LeganÃ©s,Las Palmas,3,0,Home,1,"9,756",0
Spanish Soccer,4/26/2017,2017,Valencia,Real Sociedad,2,3,Away,0,"26,101",0
Spanish Soccer,4/26/2017,2017,La CoruÃ±a,Real Madrid,2,6,Away,0,"26,735",0
Spanish Soccer,4/27/2017,2017,AlavÃ©s,Eibar,0,0,Tie,0,"13,519",0
Spanish Soccer,4/27/2017,2017,Sevilla,Celta Vigo,2,1,Home,1,"26,100",0
Spanish Soccer,4/27/2017,2017,Athletic Club,Betis,2,1,Home,1,"34,074",0
Spanish Soccer,4/28/2017,2017,Villarreal,Sporting GijÃ³n,3,1,Home,1,"15,120",0
Spanish Soccer,4/29/2017,2017,Real Sociedad,Granada,2,1,Home,1,"18,003",0
Spanish Soccer,4/29/2017,2017,Real Madrid,Valencia,2,1,Home,1,"75,180",0
Spanish Soccer,4/29/2017,2017,Las Palmas,AtlÃ©tico Madrid,0,5,Away,0,"23,570",0
Spanish Soccer,4/29/2017,2017,Espanyol,Barcelona,0,3,Away,0,"31,708",0
Spanish Soccer,4/30/2017,2017,Osasuna,La CoruÃ±a,2,2,Tie,0,"12,294",0
Spanish Soccer,4/30/2017,2017,Betis,AlavÃ©s,1,4,Away,0,"22,271",0
Spanish Soccer,4/30/2017,2017,Eibar,LeganÃ©s,2,0,Home,1,"5,256",0
Spanish Soccer,4/30/2017,2017,Celta Vigo,Athletic Club,0,3,Away,0,"17,320",0
Spanish Soccer,5/1/2017,2017,MÃ¡laga,Sevilla,4,2,Home,1,"22,971",0
Spanish Soccer,5/5/2017,2017,Sevilla,Real Sociedad,1,1,Tie,0,"28,607",0
Spanish Soccer,5/6/2017,2017,Sporting GijÃ³n,Las Palmas,1,0,Home,1,"21,758",0
Spanish Soccer,5/6/2017,2017,AtlÃ©tico Madrid,Eibar,1,0,Home,1,"46,748",0
Spanish Soccer,5/6/2017,2017,Barcelona,Villarreal,4,1,Home,1,"90,463",0
Spanish Soccer,5/6/2017,2017,Granada,Real Madrid,0,4,Away,0,"19,094",0
Spanish Soccer,5/7/2017,2017,AlavÃ©s,Athletic Club,1,0,Home,1,"19,127",0
Spanish Soccer,5/7/2017,2017,Valencia,Osasuna,4,1,Home,1,"24,752",0
Spanish Soccer,5/7/2017,2017,La CoruÃ±a,Espanyol,1,2,Away,0,"22,803",0
Spanish Soccer,5/7/2017,2017,MÃ¡laga,Celta Vigo,3,0,Home,1,"20,552",0
Spanish Soccer,5/8/2017,2017,LeganÃ©s,Betis,4,0,Home,1,"11,922",0
Spanish Soccer,5/13/2017,2017,Espanyol,Valencia,0,1,Away,0,"20,111",0
Spanish Soccer,5/13/2017,2017,Osasuna,Granada,2,1,Home,1,"13,301",0
Spanish Soccer,5/14/2017,2017,AlavÃ©s,Celta Vigo,3,1,Home,1,"17,624",0
Spanish Soccer,5/14/2017,2017,Las Palmas,Barcelona,1,4,Away,0,"22,268",0
Spanish Soccer,5/14/2017,2017,Betis,AtlÃ©tico Madrid,1,1,Tie,0,"27,159",0
Spanish Soccer,5/14/2017,2017,Villarreal,La CoruÃ±a,0,0,Tie,0,"16,437",0
Spanish Soccer,5/14/2017,2017,Eibar,Sporting GijÃ³n,0,1,Away,0,"5,577",0
Spanish Soccer,5/14/2017,2017,Athletic Club,LeganÃ©s,1,1,Tie,0,"42,049",0
Spanish Soccer,5/14/2017,2017,Real Madrid,Sevilla,4,1,Home,1,"79,356",0
Spanish Soccer,5/14/2017,2017,Real Sociedad,MÃ¡laga,2,2,Tie,0,"24,959",0
Spanish Soccer,5/17/2017,2017,Celta Vigo,Real Madrid,1,4,Away,0,"22,838",0
Spanish Soccer,5/19/2017,2017,Granada,Espanyol,1,2,Away,0,"10,503",0
Spanish Soccer,5/20/2017,2017,Sporting GijÃ³n,Betis,2,2,Tie,0,"16,201",0
Spanish Soccer,5/20/2017,2017,La CoruÃ±a,Las Palmas,3,0,Home,1,"21,663",0
Spanish Soccer,5/20/2017,2017,LeganÃ©s,AlavÃ©s,1,1,Tie,0,"10,922",0
Spanish Soccer,5/20/2017,2017,Sevilla,Osasuna,5,0,Home,1,"26,396",0
Spanish Soccer,5/21/2017,2017,AtlÃ©tico Madrid,Athletic Club,3,1,Home,1,"52,314",0
Spanish Soccer,5/21/2017,2017,Valencia,Villarreal,1,3,Away,0,"33,587",0
Spanish Soccer,5/21/2017,2017,Celta Vigo,Real Sociedad,2,2,Tie,0,"14,188",0
Spanish Soccer,5/21/2017,2017,Barcelona,Eibar,4,2,Home,1,"74,932",0
Spanish Soccer,5/21/2017,2017,MÃ¡laga,Real Madrid,0,2,Away,0,"27,855",0
Spanish Soccer,8/18/2017,2018,LeganÃ©s,AlavÃ©s,1,0,Home,1,"9,231",0
Spanish Soccer,8/18/2017,2018,Valencia,Las Palmas,1,0,Home,1,"35,971",0
Spanish Soccer,8/19/2017,2018,Celta Vigo,Real Sociedad,2,3,Away,0,"16,961",0
Spanish Soccer,8/19/2017,2018,Girona,AtlÃ©tico Madrid,2,2,Tie,0,"11,511",0
Spanish Soccer,8/19/2017,2018,Sevilla,Espanyol,1,1,Tie,0,"30,487",0
Spanish Soccer,8/20/2017,2018,Athletic Club,Getafe,0,0,Tie,0,"37,884",0
Spanish Soccer,8/20/2017,2018,Barcelona,Betis,2,0,Home,1,"56,480",0
Spanish Soccer,8/20/2017,2018,La CoruÃ±a,Real Madrid,0,3,Away,0,"27,770",0
Spanish Soccer,8/21/2017,2018,Levante,Villarreal,1,0,Home,1,"19,500",0
Spanish Soccer,8/21/2017,2018,MÃ¡laga,Eibar,0,1,Away,0,"24,753",0
Spanish Soccer,8/25/2017,2018,Real Sociedad,Villarreal,3,0,Home,1,"19,931",0
Spanish Soccer,8/25/2017,2018,Betis,Celta Vigo,2,1,Home,1,"45,761",0
Spanish Soccer,8/26/2017,2018,AlavÃ©s,Barcelona,0,2,Away,0,"19,356",0
Spanish Soccer,8/26/2017,2018,Girona,MÃ¡laga,1,0,Home,1,"9,966",0
Spanish Soccer,8/26/2017,2018,Levante,La CoruÃ±a,2,2,Tie,0,"17,370",0
Spanish Soccer,8/26/2017,2018,Las Palmas,AtlÃ©tico Madrid,1,5,Away,0,"20,384",0
Spanish Soccer,8/27/2017,2018,Espanyol,LeganÃ©s,0,1,Away,0,"18,383",0
Spanish Soccer,8/27/2017,2018,Eibar,Athletic Club,0,1,Away,0,"5,932",0
Spanish Soccer,8/27/2017,2018,Getafe,Sevilla,0,1,Away,0,"10,039",0
Spanish Soccer,8/27/2017,2018,Real Madrid,Valencia,2,2,Tie,0,"65,107",0
Spanish Soccer,9/8/2017,2018,LeganÃ©s,Getafe,1,2,Away,0,"11,454",0
Spanish Soccer,9/9/2017,2018,Real Madrid,Levante,1,1,Tie,0,"67,789",0
Spanish Soccer,9/9/2017,2018,Valencia,AtlÃ©tico Madrid,0,0,Tie,0,"43,859",0
Spanish Soccer,9/9/2017,2018,Sevilla,Eibar,3,0,Home,1,"32,469",0
Spanish Soccer,9/9/2017,2018,Barcelona,Espanyol,5,0,Home,1,"72,857",0
Spanish Soccer,9/10/2017,2018,La CoruÃ±a,Real Sociedad,2,4,Away,0,"21,942",0
Spanish Soccer,9/10/2017,2018,Athletic Club,Girona,2,0,Home,1,"39,952",0
Spanish Soccer,9/10/2017,2018,Celta Vigo,AlavÃ©s,1,0,Home,1,"17,384",0
Spanish Soccer,9/10/2017,2018,Villarreal,Betis,3,1,Home,1,"18,638",0
Spanish Soccer,9/11/2017,2018,MÃ¡laga,Las Palmas,1,3,Away,0,"22,697",0
Spanish Soccer,9/15/2017,2018,Eibar,LeganÃ©s,1,0,Home,1,"4,986",0
Spanish Soccer,9/16/2017,2018,Levante,Valencia,1,1,Tie,0,"23,084",0
Spanish Soccer,9/16/2017,2018,Getafe,Barcelona,1,2,Away,0,"15,164",0
Spanish Soccer,9/16/2017,2018,Betis,La CoruÃ±a,2,1,Home,1,"46,174",0
Spanish Soccer,9/16/2017,2018,AtlÃ©tico Madrid,MÃ¡laga,1,0,Home,1,"63,114",0
Spanish Soccer,9/17/2017,2018,AlavÃ©s,Villarreal,0,3,Away,0,"18,124",0
Spanish Soccer,9/17/2017,2018,Girona,Sevilla,0,1,Away,0,"11,032",0
Spanish Soccer,9/17/2017,2018,Las Palmas,Athletic Club,1,0,Home,1,"19,213",0
Spanish Soccer,9/17/2017,2018,Real Sociedad,Real Madrid,1,3,Away,0,"24,966",0
Spanish Soccer,9/18/2017,2018,Espanyol,Celta Vigo,2,1,Home,1,"15,026",0
Spanish Soccer,9/19/2017,2018,Valencia,MÃ¡laga,5,0,Home,1,"36,215",0
Spanish Soccer,9/19/2017,2018,Barcelona,Eibar,6,1,Home,1,"51,645",0
Spanish Soccer,9/20/2017,2018,Athletic Club,AtlÃ©tico Madrid,1,2,Away,0,"43,381",0
Spanish Soccer,9/20/2017,2018,LeganÃ©s,Girona,0,0,Tie,0,"9,781",0
Spanish Soccer,9/20/2017,2018,La CoruÃ±a,AlavÃ©s,1,0,Home,1,"18,518",0
Spanish Soccer,9/20/2017,2018,Real Madrid,Betis,0,1,Away,0,"65,102",0
Spanish Soccer,9/20/2017,2018,Sevilla,Las Palmas,1,0,Home,1,"35,317",0
Spanish Soccer,9/21/2017,2018,Villarreal,Espanyol,0,0,Tie,0,"17,094",0
Spanish Soccer,9/21/2017,2018,Celta Vigo,Getafe,1,1,Tie,0,"14,700",0
Spanish Soccer,9/21/2017,2018,Levante,Real Sociedad,3,0,Home,1,"17,415",0
Spanish Soccer,9/23/2017,2018,AtlÃ©tico Madrid,Sevilla,2,0,Home,1,"60,823",0
Spanish Soccer,9/23/2017,2018,AlavÃ©s,Real Madrid,1,2,Away,0,"19,159",0
Spanish Soccer,9/23/2017,2018,MÃ¡laga,Athletic Club,3,3,Tie,0,"23,425",0
Spanish Soccer,9/23/2017,2018,Girona,Barcelona,0,3,Away,0,"13,305",0
Spanish Soccer,9/24/2017,2018,Espanyol,La CoruÃ±a,4,1,Home,1,"19,585",0
Spanish Soccer,9/24/2017,2018,Getafe,Villarreal,4,0,Home,1,"10,874",0
Spanish Soccer,9/24/2017,2018,Las Palmas,LeganÃ©s,0,2,Away,0,"17,560",0
Spanish Soccer,9/24/2017,2018,Eibar,Celta Vigo,0,4,Away,0,"5,345",0
Spanish Soccer,9/24/2017,2018,Real Sociedad,Valencia,2,3,Away,0,"20,266",0
Spanish Soccer,9/25/2017,2018,Betis,Levante,4,0,Home,1,"48,237",0
Spanish Soccer,9/29/2017,2018,Celta Vigo,Girona,3,3,Tie,0,"16,126",0
Spanish Soccer,9/30/2017,2018,La CoruÃ±a,Getafe,2,1,Home,1,"19,323",0
Spanish Soccer,9/30/2017,2018,Sevilla,MÃ¡laga,2,0,Home,1,"34,430",0
Spanish Soccer,9/30/2017,2018,Levante,AlavÃ©s,0,2,Away,0,"18,528",0
Spanish Soccer,9/30/2017,2018,LeganÃ©s,AtlÃ©tico Madrid,0,0,Tie,0,"11,454",0
Spanish Soccer,10/1/2017,2018,Real Sociedad,Betis,4,4,Tie,0,"19,669",0
Spanish Soccer,10/1/2017,2018,Barcelona,Las Palmas,3,0,Home,1,0,0
Spanish Soccer,10/1/2017,2018,Valencia,Athletic Club,3,2,Home,1,"42,070",0
Spanish Soccer,10/1/2017,2018,Villarreal,Eibar,3,0,Home,1,"17,090",0
Spanish Soccer,10/1/2017,2018,Real Madrid,Espanyol,2,0,Home,1,"71,205",0
Spanish Soccer,10/13/2017,2018,Espanyol,Levante,0,0,Tie,0,"19,365",0
Spanish Soccer,10/14/2017,2018,Athletic Club,Sevilla,1,0,Home,1,"40,197",0
Spanish Soccer,10/14/2017,2018,Getafe,Real Madrid,1,2,Away,0,"15,350",0
Spanish Soccer,10/14/2017,2018,AlavÃ©s,Real Sociedad,0,2,Away,0,"19,840",0
Spanish Soccer,10/14/2017,2018,AtlÃ©tico Madrid,Barcelona,1,1,Tie,0,"64,393",0
Spanish Soccer,10/15/2017,2018,Eibar,La CoruÃ±a,0,0,Tie,0,"5,125",0
Spanish Soccer,10/15/2017,2018,Girona,Villarreal,1,2,Away,0,"9,935",0
Spanish Soccer,10/15/2017,2018,MÃ¡laga,LeganÃ©s,0,2,Away,0,"23,951",0
Spanish Soccer,10/15/2017,2018,Betis,Valencia,3,6,Away,0,"48,792",0
Spanish Soccer,10/16/2017,2018,Las Palmas,Celta Vigo,2,5,Away,0,"15,799",0
Spanish Soccer,10/21/2017,2018,Levante,Getafe,1,1,Tie,0,"18,064",0
Spanish Soccer,10/21/2017,2018,Betis,AlavÃ©s,2,0,Home,1,"49,243",0
Spanish Soccer,10/21/2017,2018,Valencia,Sevilla,4,0,Home,1,"44,307",0
Spanish Soccer,10/21/2017,2018,Barcelona,MÃ¡laga,2,0,Home,1,"74,397",0
Spanish Soccer,10/22/2017,2018,Villarreal,Las Palmas,4,0,Home,1,"16,606",0
Spanish Soccer,10/22/2017,2018,Celta Vigo,AtlÃ©tico Madrid,0,1,Away,0,"12,978",0
Spanish Soccer,10/22/2017,2018,LeganÃ©s,Athletic Club,1,0,Home,1,"11,454",0
Spanish Soccer,10/22/2017,2018,Real Madrid,Eibar,3,0,Home,1,"66,781",0
Spanish Soccer,10/23/2017,2018,Real Sociedad,Espanyol,1,1,Tie,0,"18,515",0
Spanish Soccer,10/23/2017,2018,La CoruÃ±a,Girona,1,2,Away,0,"17,463",0
Spanish Soccer,10/28/2017,2018,AlavÃ©s,Valencia,1,2,Away,0,"18,638",0
Spanish Soccer,10/28/2017,2018,AtlÃ©tico Madrid,Villarreal,1,1,Tie,0,"61,421",0
Spanish Soccer,10/28/2017,2018,Athletic Club,Barcelona,0,2,Away,0,"43,570",0
Spanish Soccer,10/28/2017,2018,Sevilla,LeganÃ©s,2,1,Home,1,"32,097",0
Spanish Soccer,10/29/2017,2018,Getafe,Real Sociedad,2,1,Home,1,"11,010",0
Spanish Soccer,10/29/2017,2018,Girona,Real Madrid,2,1,Home,1,"13,382",0
Spanish Soccer,10/29/2017,2018,Eibar,Levante,2,2,Tie,0,"5,131",0
Spanish Soccer,10/29/2017,2018,MÃ¡laga,Celta Vigo,2,1,Home,1,"19,541",0
Spanish Soccer,10/30/2017,2018,Las Palmas,La CoruÃ±a,1,3,Away,0,"14,805",0
Spanish Soccer,10/30/2017,2018,Espanyol,Betis,1,0,Home,1,"17,856",0
Spanish Soccer,11/3/2017,2018,Betis,Getafe,2,2,Tie,0,"42,323",0
Spanish Soccer,11/4/2017,2018,Valencia,LeganÃ©s,3,0,Home,1,"39,694",0
Spanish Soccer,11/4/2017,2018,La CoruÃ±a,AtlÃ©tico Madrid,0,1,Away,0,"22,733",0
Spanish Soccer,11/4/2017,2018,AlavÃ©s,Espanyol,1,0,Home,1,"19,368",0
Spanish Soccer,11/4/2017,2018,Barcelona,Sevilla,2,1,Home,1,"70,723",0
Spanish Soccer,11/5/2017,2018,Levante,Girona,1,2,Away,0,"18,324",0
Spanish Soccer,11/5/2017,2018,Celta Vigo,Athletic Club,3,1,Home,1,"19,779",0
Spanish Soccer,11/5/2017,2018,Real Sociedad,Eibar,3,1,Home,1,"20,387",0
Spanish Soccer,11/5/2017,2018,Villarreal,MÃ¡laga,2,0,Home,1,"17,755",0
Spanish Soccer,11/5/2017,2018,Real Madrid,Las Palmas,3,0,Home,1,"67,120",0
Spanish Soccer,11/17/2017,2018,Girona,Real Sociedad,1,1,Tie,0,"10,136",0
Spanish Soccer,11/18/2017,2018,Getafe,AlavÃ©s,4,1,Home,1,"10,014",0
Spanish Soccer,11/18/2017,2018,LeganÃ©s,Barcelona,0,3,Away,0,"11,454",0
Spanish Soccer,11/18/2017,2018,Sevilla,Celta Vigo,2,1,Home,1,"35,030",0
Spanish Soccer,11/18/2017,2018,AtlÃ©tico Madrid,Real Madrid,0,0,Tie,0,"66,496",0
Spanish Soccer,11/19/2017,2018,MÃ¡laga,La CoruÃ±a,3,2,Home,1,"24,563",0
Spanish Soccer,11/19/2017,2018,Espanyol,Valencia,0,2,Away,0,"25,529",0
Spanish Soccer,11/19/2017,2018,Las Palmas,Levante,0,2,Away,0,"26,212",0
Spanish Soccer,11/19/2017,2018,Athletic Club,Villarreal,1,1,Tie,0,"36,666",0
Spanish Soccer,11/20/2017,2018,Eibar,Betis,5,0,Home,1,"4,638",0
Spanish Soccer,11/24/2017,2018,Celta Vigo,LeganÃ©s,1,0,Home,1,"10,611",0
Spanish Soccer,11/25/2017,2018,AlavÃ©s,Eibar,1,2,Away,0,"19,272",0
Spanish Soccer,11/25/2017,2018,Real Madrid,MÃ¡laga,3,2,Home,1,"75,671",0
Spanish Soccer,11/25/2017,2018,Betis,Girona,2,2,Tie,0,"45,681",0
Spanish Soccer,11/25/2017,2018,Levante,AtlÃ©tico Madrid,0,5,Away,0,"21,549",0
Spanish Soccer,11/26/2017,2018,La CoruÃ±a,Athletic Club,2,2,Tie,0,"20,879",0
Spanish Soccer,11/26/2017,2018,Real Sociedad,Las Palmas,2,2,Tie,0,"19,780",0
Spanish Soccer,11/26/2017,2018,Villarreal,Sevilla,2,3,Away,0,"18,698",0
Spanish Soccer,11/26/2017,2018,Valencia,Barcelona,1,1,Tie,0,"47,775",0
Spanish Soccer,11/27/2017,2018,Espanyol,Getafe,1,0,Home,1,"11,756",0
Spanish Soccer,12/1/2017,2018,MÃ¡laga,Levante,0,0,Tie,0,"17,886",0
Spanish Soccer,12/2/2017,2018,Barcelona,Celta Vigo,2,2,Tie,0,"63,208",0
Spanish Soccer,12/2/2017,2018,AtlÃ©tico Madrid,Real Sociedad,2,1,Home,1,"57,394",0
Spanish Soccer,12/2/2017,2018,Sevilla,La CoruÃ±a,2,0,Home,1,"32,017",0
Spanish Soccer,12/2/2017,2018,Athletic Club,Real Madrid,0,0,Tie,0,"44,884",0
Spanish Soccer,12/3/2017,2018,LeganÃ©s,Villarreal,3,1,Home,1,"10,017",0
Spanish Soccer,12/3/2017,2018,Getafe,Valencia,1,0,Home,1,"12,480",0
Spanish Soccer,12/3/2017,2018,Eibar,Espanyol,3,1,Home,1,"4,693",0
Spanish Soccer,12/3/2017,2018,Las Palmas,Betis,1,0,Home,1,"16,313",0
Spanish Soccer,12/4/2017,2018,Girona,AlavÃ©s,2,3,Away,0,"7,316",0
Spanish Soccer,12/8/2017,2018,AlavÃ©s,Las Palmas,2,0,Home,1,"18,567",0
Spanish Soccer,12/9/2017,2018,Getafe,Eibar,0,0,Tie,0,"9,317",0
Spanish Soccer,12/9/2017,2018,Real Madrid,Sevilla,5,0,Home,1,"76,924",0
Spanish Soccer,12/9/2017,2018,La CoruÃ±a,LeganÃ©s,1,0,Home,1,"18,366",0
Spanish Soccer,12/9/2017,2018,Valencia,Celta Vigo,2,1,Home,1,"35,633",0
Spanish Soccer,12/10/2017,2018,Real Sociedad,MÃ¡laga,0,2,Away,0,"16,834",0
Spanish Soccer,12/10/2017,2018,Betis,AtlÃ©tico Madrid,0,1,Away,0,"45,517",0
Spanish Soccer,12/10/2017,2018,Levante,Athletic Club,1,2,Away,0,"18,005",0
Spanish Soccer,12/10/2017,2018,Villarreal,Barcelona,0,2,Away,0,"21,087",0
Spanish Soccer,12/11/2017,2018,Espanyol,Girona,0,1,Away,0,"13,846",0
Spanish Soccer,12/15/2017,2018,Sevilla,Levante,0,0,Tie,0,"25,934",0
Spanish Soccer,12/16/2017,2018,Athletic Club,Real Sociedad,0,0,Tie,0,"45,504",0
Spanish Soccer,12/16/2017,2018,Eibar,Valencia,2,1,Home,1,"5,219",0
Spanish Soccer,12/16/2017,2018,AtlÃ©tico Madrid,AlavÃ©s,1,0,Home,1,"49,937",0
Spanish Soccer,12/17/2017,2018,Girona,Getafe,1,0,Home,1,"10,095",0
Spanish Soccer,12/17/2017,2018,Celta Vigo,Villarreal,0,1,Away,0,"18,215",0
Spanish Soccer,12/17/2017,2018,Las Palmas,Espanyol,2,2,Tie,0,"14,020",0
Spanish Soccer,12/17/2017,2018,Barcelona,La CoruÃ±a,4,0,Home,1,"53,607",0
Spanish Soccer,12/18/2017,2018,MÃ¡laga,Betis,0,2,Away,0,"22,488",0
Spanish Soccer,12/19/2017,2018,Levante,LeganÃ©s,0,0,Tie,0,"14,639",0
Spanish Soccer,12/20/2017,2018,Getafe,Las Palmas,2,0,Home,1,"9,231",0
Spanish Soccer,12/20/2017,2018,Real Sociedad,Sevilla,3,1,Home,1,"17,205",0
Spanish Soccer,12/21/2017,2018,Eibar,Girona,4,1,Home,1,"4,867",0
Spanish Soccer,12/21/2017,2018,AlavÃ©s,MÃ¡laga,1,0,Home,1,"18,733",0
Spanish Soccer,12/22/2017,2018,Betis,Athletic Club,0,2,Away,0,"42,713",0
Spanish Soccer,12/22/2017,2018,Espanyol,AtlÃ©tico Madrid,1,0,Home,1,"19,327",0
Spanish Soccer,12/23/2017,2018,Real Madrid,Barcelona,0,3,Away,0,"80,264",0
Spanish Soccer,12/23/2017,2018,Valencia,Villarreal,0,1,Away,0,"39,181",0
Spanish Soccer,12/23/2017,2018,La CoruÃ±a,Celta Vigo,1,3,Away,0,"27,877",0
Spanish Soccer,1/6/2018,2018,AtlÃ©tico Madrid,Getafe,2,0,Home,1,"47,023",0
Spanish Soccer,1/6/2018,2018,Valencia,Girona,2,1,Home,1,"27,749",0
Spanish Soccer,1/6/2018,2018,Las Palmas,Eibar,1,2,Away,0,"12,059",0
Spanish Soccer,1/6/2018,2018,Sevilla,Betis,3,5,Away,0,"40,282",0
Spanish Soccer,1/7/2018,2018,LeganÃ©s,Real Sociedad,1,0,Home,1,"7,523",0
Spanish Soccer,1/7/2018,2018,Barcelona,Levante,3,0,Home,1,"56,380",0
